Date, Close/Last, Volume, Open, High, Low
1.698891328993486,318.31,-0.6348603075770892,3.395093786140492,3.3958724248966683,3.39299908055503
1.6979434848336672,319.23,-0.8205970143598968,3.356603573057371,3.33419282409077,3.3618903521581127
1.6969956406738484,317.7,-0.8322514015312333,3.3675063801967955,3.3412278979227428,3.389523319377121
1.6960477965140297,316.57,-0.792465199041352,3.344544407584977,3.3253580802087574,3.367716580186217
1.692256419874755,318.73,-0.6733672773956566,3.3293465552088084,3.3207771018995667,3.3510702143916338
1.6913085757149362,315.24,-0.8013588950784475,3.285074550460841,3.271040765971202,3.3026292899293965
1.6903607315551175,311.34,-0.7435412166331443,3.256330786184176,3.2677686386074942,3.2603475208111563
1.6894128873952987,312.68,-0.5638767587075013,3.3364498992541916,3.301635156821874,3.303960999192964
1.68846504323548,316.96,-0.7428199152069885,3.252861711185268,3.2934548384126034,3.2869817060824884
1.6856215107560237,310.33,-0.659888795922328,3.235681530238296,3.221468036411024,3.238707245278198
1.684673666596205,309.63,-0.5291172359164001,3.180093733231986,3.184820209937493,3.2045821953993023
1.6837258224363862,303.19,-0.6974430968151647,3.013660730308191,3.086818359330752,3.054032463153093
1.6827779782765675,298.39,-0.7895183542089798,3.0579327350561574,3.0289033410567985,3.0594258856705383
1.6818301341167488,299.8,-0.7583105874609716,2.9579903362780975,3.0135243424473703,2.98068857546216
1.6789866016372925,297.43,-0.6348691383976838,3.013495536260623,3.023667937274866,3.0431124471918465
1.6780387574774738,300.35,-0.6829444789467636,2.9984628779320226,3.023995150011237,3.0213057080009427
1.6761430691578363,293.65,-0.8359690003850903,2.8942254339172186,2.9107795432269348,2.926920813945656
1.6751952249980175,291.52,-0.6450116890832481,2.886461313681567,2.894582512776579,2.8553414410289495
1.6723516925185615,289.8,-0.6355922059879583,2.9138835255776967,2.915524127904312,2.90361590183324
1.6714038483587428,289.91,-0.8697668468134544,2.8098112756104596,2.850245186998334,2.8466853308157654
1.6695081600391053,284.27,-1.0678296129820133,2.8076637529920885,2.766969545591961,2.817049805791669
1.6685603158792865,284.0,-0.8460317204524808,2.738943029204198,2.756498738028095,2.7746648292055016
1.6657167833998303,279.44,-0.06265209814744264,2.767026017290596,2.7303217191184297,2.7444766448370252
1.6647689392400116,280.02,-0.8469312278382328,2.721928042304793,2.706271582995175,2.750968727496913
1.6638210950801928,279.74,-0.7692599219160462,2.7268838637318047,2.718051241504524,2.753798609681992
1.662873250920374,280.41,-0.777188056029343,2.7230844006377626,2.7159243587181137,2.7484717726277257
1.6619254067605553,279.86,-0.7152785285533895,2.6806295304130328,2.6998909346359445,2.7181753868815846
1.659081874281099,275.15,-0.6914052881583185,2.5891120280608906,2.6100710385021553,2.6174648738243564
1.6581340301212804,271.46,-0.6736689382271636,2.528320618556219,2.565241257555672,2.557388139671706
1.6571861859614616,270.77,-0.9335361451066019,2.545335605455625,2.5413563638642844,2.577014204943519
1.6562383418016429,268.48,-0.8821586075044285,2.541866530456717,2.524504907941187,2.53306779924582
1.6552904976418241,266.92,-0.713485165507066,2.564993697116103,2.536448172818722,2.5172537517409665
1.652446965162368,270.71,-0.8130113394692532,2.5233647971292084,2.53972030018243,2.5570385659900197
1.6514991210025494,265.58,-0.9522936911313005,2.4624081935769695,2.4561174460396864,2.480964674308775
1.6505512768427306,261.74,-0.9849845058899428,2.4174754126387334,2.4139070030478513,2.4468396244298796
1.6496034326829119,259.45,-0.7630327804656547,2.37188185551023,2.3520637958737667,2.37376207859166
1.6486555885230931,264.16,-0.8634166037239761,2.5198957221303,2.494728548931443,2.4929500576808743
1.645812056043637,267.25,-1.07604845770928,2.5088277209433087,2.4906383897268074,2.533733653877603
1.6439163677239994,267.84,-0.9924778103971683,2.49197792809147,2.490311176990437,2.523912298058799
1.6429685235641807,264.29,-0.8167663810024307,2.514444318560588,2.4768954547992337,2.4771360101760207
1.642020679404362,266.37,-0.9104677457005101,2.4445672364397284,2.4651157962898838,2.477468937491912
1.6391771469249057,261.78,-0.9934467280327928,2.4425849078689237,2.411780120261441,2.449503042957012
1.638229302765087,262.01,-0.7458743194342013,2.460756253101299,2.425277645636737,2.455162807327171
1.6372814586052682,263.19,-0.8119087232098285,2.4913171519012023,2.459275048945665,2.442178642007396
1.6363336144454494,266.29,-0.9450831494995097,2.5303029471270233,2.4906383897268074,2.525287287873432
1.6353857702856307,267.1,-0.8986100730390891,2.495612197137945,2.4813128267402393,2.50593422300065
1.6325422378061747,265.76,-0.8386881866625373,2.460591059053732,2.4543177759896464,2.485625656731258
1.631594393646356,262.64,-0.88634123737079,2.461747417386701,2.43959320285296,2.4704774638581877
1.6306465494865372,264.47,-0.8259025713730501,2.418466576924136,2.4379571391711057,2.4533317070897667
1.6296987053267185,261.96,-0.8960256450839137,2.425404726921952,2.4053994719022103,2.4508347522205796
1.6287508611668997,262.2,-0.9196881820996008,2.371716661462663,2.4001640681202776,2.4068883465228796
1.6259073286874435,260.14,-0.9724427978652747,2.3781592293177773,2.366951975378639,2.3830840434366265
1.6249594845276247,259.43,-0.8626831157654,2.378985199555613,2.365479518064971,2.404058464337801
1.624011640367806,257.24,-0.9469107761297397,2.346441972184905,2.318688096763944,2.3583641902316703
1.6230637962079872,257.13,-0.9291023667025339,2.351067405516783,2.3301405425369226,2.374261469565497
1.6221159520481685,257.5,-0.8258962131822222,2.3556928388486593,2.3244961228345264,2.3586138857185888
1.6192724195687123,255.82,-0.6146032882154507,2.2270066757939335,2.29316550332702,2.255073490476282
1.6183245754088935,248.76,-0.667425901299702,2.1890120448535137,2.1825675984336845,2.056981737520743
1.6173767312490748,243.26,-0.7320675080511705,2.148043921056887,2.119251933945932,2.1227348824093464
1.616428887089256,243.29,-0.651188671472663,2.2175906150826123,2.192056767788438,2.145373939889979
1.6154810429294373,249.05,-0.8554743402977281,2.19198553770972,2.183876449379168,2.2144563579374994
1.612637510449981,246.58,-0.9574515968241144,2.1216128734461606,2.142647644596445,2.1505343132863
1.6116896662901625,243.58,-0.9654530267483453,2.143914069867711,2.1110716155366616,2.132639470057123
1.6107418221303438,243.18,-0.9298420362355261,2.1041023044040537,2.085549022099738,2.1229013460672923
1.609793977970525,239.96,-0.8812469135862562,2.088574063932752,2.0685339598084553,2.0962971242543897
1.6088461338107063,240.51,-0.886837176255375,2.0284434306183488,2.048737589258021,2.057980519468418
1.60600260133125,236.41,-0.8513427525744026,1.980041574681205,1.9929478177067972,2.007542031110831
1.6050547571714313,235.28,-0.9768158202236527,1.9883012770595572,1.9695521070562838,1.9947243294490025
1.6041069130116126,234.37,-0.9412489838138057,1.959887900878026,1.9546639275514117,1.9893974923947355
1.6031590688517938,235.32,-0.8749508917352279,2.0097765032432724,1.9940930622840949,2.0173633869296355
1.602211224691975,235.87,-0.8507014583828327,1.9851625901557832,2.002014882631632,2.013869314749352
1.5993676922125188,236.21,-0.5402675598482047,1.9529497508802098,1.9939294559159093,1.9745406109230703
1.5984198480527,230.09,-0.7703498217938147,1.8700223390015547,1.8761328708224159,1.8911839342066956
1.5974720038928814,227.03,-0.9457927942424807,1.8551548747205207,1.8327771832532826,1.863550966987687
1.5965241597330626,224.4,-0.7647030418728914,1.8351663949649084,1.8371945551942888,1.8417442277967837
1.5955763155732439,227.06,-0.7363283789879989,1.8426001271054258,1.8677889460449602,1.866880240146604
1.5927327830937876,227.01,-0.6680435288920787,1.8321929021087016,1.8278689922077207,1.8344198268471668
1.5917849389339689,220.82,-0.7458052624171526,1.7130879938128643,1.7210340337826493,1.6886309552182082
1.5908370947741504,218.96,-0.6501750698848306,1.7895728378364049,1.7638989022472262,1.7352074867114518
1.5898892506143316,224.59,-0.6427589467496007,1.8227768413973802,1.8398122570852553,1.8395802002434876
1.5889414064545129,223.97,-0.8170542657538102,1.7538909235619238,1.7802595390657672,1.7828160928839591
1.5860978739750566,218.82,-0.833961578247557,1.7479439378495099,1.7210340337826493,1.724410653857085
1.585150029815238,219.89,-0.9447527001928648,1.7390234592808897,1.7207068210462784,1.7501892159265766
1.5842021856554191,221.03,-0.8848320501311963,1.7150703223836687,1.7298687776646613,1.7220601870068897
1.5832543414956004,217.68,-0.7267010183759154,1.7560384461802951,1.7460658081150169,1.7228891760234601
1.5823064973357817,218.72,-0.9389006920013262,1.7216780842863502,1.7027101205458837,1.7305465042889685
1.5794629648563254,217.73,-0.25791302155779033,1.7618202378451415,1.7472110526923146,1.7276000975433274
1.5785151206965067,220.96,-0.8900092070129061,1.7722274628418653,1.7668438168745633,1.7758246192502345
1.577567276536688,222.77,-0.8289845277605177,1.7565340283229964,1.7519556373696912,1.760343499061272
1.5766194323768692,220.7,-0.9571483464449005,1.7383626830906218,1.7187435446280535,1.7550166620070056
1.5756715882170504,219.9,-0.9081961054107905,1.701524410483171,1.7074547052232603,1.7290483313674558
1.5728280557375942,218.75,-0.5795984452282354,1.7390234592808897,1.7182527255234972,1.7200592938383812
1.5718802115777755,223.085,-0.7127077000619295,1.8183166021130703,1.8103631108118816,1.8172740700787466
1.5709323674179567,223.59,-0.4996556756327411,1.7071410081004503,1.7660257850336365,1.7318782135525348
1.5699845232581382,216.7,-0.720633184929048,1.6375943140747258,1.652646571881149,1.631667091469145
1.5690366790983195,214.17,-0.7995547584309988,1.653783330736296,1.647083955362845,1.6210134173606114
1.5661931466188632,213.26,-0.939913763739923,1.6407330009784997,1.6140354689893923,1.644984184104811
1.5652453024590445,213.28,-0.8589423801615855,1.6068682212272556,1.6066731824210492,1.628337818310228
1.5642974582992257,209.19,-0.942483002683676,1.547233170055553,1.533213923105801,1.5585895456309247
1.563349614139407,205.7,-0.9275986545717088,1.514855136732413,1.492312331059449,1.506985811667717
1.559558237500132,208.74,-0.9081180409567354,1.5764725164749198,1.5490837408197855,1.5565919817355747
1.5586103933403133,209.01,-0.910854005793312,1.549050304578791,1.5305962212148345,1.547519712377527
1.5576625491804945,205.53,-1.000045647030211,1.476364923649292,1.4716979286680878,1.4920040824525922
1.5567147050206758,204.16,-0.8244940554882333,1.5384778855345003,1.5179985308645585,1.4954998192694549
1.555766860860857,206.49,-0.8215129470719545,1.5054390760210918,1.4957480647913428,1.5209238137475216
1.5529233283814008,202.64,-0.4538556843180306,1.5644133510025258,1.5752771203662692,1.4533845138091595
1.551975484221582,212.46,-0.8885973354162633,1.6265263128877336,1.6142808785416707,1.615686580306345
1.5510276400617633,212.64,-0.9010147054869614,1.623222431936393,1.6014377786391163,1.629889259602283
1.5500797959019446,210.36,-0.8064405024813253,1.5883664878997468,1.596529587593554,1.6085286430146741
1.549131951742126,210.35,-0.850375777719309,1.5840714426630038,1.586397445211832,1.6036179651052722
1.5462884192626698,206.5,-0.7729877645217927,1.4793384165054988,1.4952572456867865,1.5006601926657757
1.545340575102851,201.74,-0.7894176828542029,1.4657925046050015,1.462208759313334,1.4312448473023638
1.5443927309430323,202.75,-0.6363958106620544,1.46083668317799,1.483477587177437,1.4798006316885837
1.5434448867832136,208.97,-0.4422528691389658,1.425485156998643,1.5767332170431194,1.4505546316240807
1.5424970426233948,200.48,-0.88481650788695,1.4023579903392571,1.411680568562953,1.422588737089181
1.5396535101439386,200.99,-0.847058391654793,1.4301105903305202,1.423270443685207,1.4249192283004224
1.5387056659841198,203.43,-0.8048511313907338,1.4119392450981452,1.4358681340354835,1.4265838648798805
1.537757821824301,199.04,-0.6926135210320529,1.332811296313532,1.3709164058658767,1.3338636074040526
1.5368099776644824,197.0,-0.6491589956672317,1.347678760594566,1.3464899750957953,1.337525807878861
1.5358621335046636,193.34,-0.35653774535369476,1.3754313605858293,1.356011865724186,1.3132221138187699
1.5330186010252074,204.02,-0.5601914806570201,1.4999876724513792,1.483313980809252,1.4638717242597468
1.5320707568653886,208.43,-0.3278384615037498,1.638255090264994,1.6730973679043248,1.548992915750348
1.5311229127055699,213.04,-0.05826106091505191,1.6798839902518883,1.727741894878251,1.6248420814933657
1.5301750685457511,208.78,-0.6825230721879958,1.5533453498155338,1.544339156142409,1.558423081972979
1.5292272243859324,209.68,-0.8990959447881965,1.5483895283885227,1.5521922618153081,1.577233475320858
1.5263836919064764,207.74,-0.97070542222152,1.5322005117269524,1.5373040823104362,1.5555931997878996
1.5254358477466576,207.02,-1.0362179245000145,1.5554928724339052,1.5292873702693515,1.5487681898121206
1.524488003586839,208.67,-1.0171078521171848,1.535339198630726,1.5278149129556828,1.5560925907617371
1.5235401594270201,208.84,-0.9577004493484663,1.5483895283885227,1.5238883601192328,1.5580901546570871
1.5225923152672014,207.22,-0.8884187762238432,1.4689311915087753,1.4964024902640842,1.4968315285330216
1.5197487827877452,202.59,-0.9122376187640524,1.5042827176881222,1.4844592253865496,1.476023571289793
1.5188009386279264,205.66,-0.9536921398806396,1.4747129831736216,1.4743156305590543,1.4983297014545338
1.5178530944681077,203.35,-1.0327228623251379,1.4755389534114571,1.461415268427635,1.4911717641628635
1.516905250308289,204.5,-0.9839878594776517,1.4844594319800772,1.478078577027319,1.4950004282956173
1.5159574061484702,205.21,-0.9825643311978243,1.476199729601725,1.474152024190869,1.503323611192909
1.513113873669014,203.3,-0.97112329665205,1.44910790580073,1.4435576333401976,1.4733601527626592
1.5121660295091952,201.75,-0.9252625492916495,1.4633145938914958,1.4499382816994284,1.4652034335233137
1.5112181853493765,203.23,-0.9657907173278776,1.4391962629467074,1.4391402613991915,1.4627064786541262
1.5102703411895577,201.24,-0.9184419766973102,1.395419840341441,1.402819647662031,1.4169289727190226
1.509322497029739,200.02,-0.834361791036898,1.4220160819997352,1.4010199776119918,1.4102704264011892
1.506478964550283,204.23,-0.976946163135627,1.4639753700817637,1.461227121104222,1.4850126088188675
1.5045832762306455,204.41,-1.081211132045215,1.4628190117487945,1.4507563135403556,1.4815185366385846
1.5036354320708267,202.73,-0.9827798032203291,1.4319277248537576,1.4293615087727496,1.4593772054952097
1.502687587911008,201.55,-0.799425121984672,1.4610018772255569,1.4515743453812828,1.4475582857810556
1.4998440554315517,197.92,-0.7324186214780063,1.3868297498679552,1.3698529644726716,1.3876313689205564
1.498896211271733,199.74,-0.9127602267268328,1.4134259915262486,1.4038012858711435,1.4295802107229056
1.4979483671119143,199.8,-0.8214885740071138,1.3717970915393543,1.39431211651639,1.392625278658931
1.4970005229520955,195.57,-0.9097469741235901,1.382699898678779,1.3660082148203143,1.35833376512209
1.4960526787922768,198.58,-0.9600810619643216,1.3845170332020162,1.380732787957001,1.4062752986104892
1.4932091463128205,198.78,-0.4376467131168939,1.3888120784387596,1.3920216273617942,1.4059423712945978
1.4922613021530018,199.46,-0.9019112103937112,1.4147475439067851,1.3880950745253446,1.4039448073992478
1.491313457993183,197.87,-0.9087948350470951,1.4033491546246593,1.3761518096478096,1.391959424027148
1.4903656138333643,198.45,-0.81294934710868,1.343383715357823,1.3828596707434113,1.3570020558585234
1.4894177696735456,193.89,-1.0228024950857302,1.2913475903742044,1.2956574765005893,1.3063971038429905
1.4865742371940895,192.74,-0.9505252309990534,1.2689637969288698,1.2731828697029595,1.2752683998071204
1.4856263930342708,194.15,-0.8990740443531222,1.3210825189362718,1.3255974418785186,1.3302014069292445
1.484678548874452,194.19,-0.9595022899825606,1.3086929653687436,1.3121817196873151,1.326622438283409
1.4837307047146333,194.81,-0.8062047195714531,1.323725623697345,1.3126725387918714,1.3302014069292445
1.4827828605548146,192.58,-0.818780337947204,1.2733414391893967,1.3023653375961908,1.29724160265597
1.4799393280753583,190.15,-0.739946896034786,1.185788593978864,1.2459211405722248,1.199860362757659
1.4789914839155396,185.22,-0.8840319777853379,1.1291270356633687,1.1403950330926371,1.1395822075788937
1.4780436397557208,182.54,-0.7560359446922499,1.1489503213714136,1.1325419274197377,1.1227876891287387
1.477095795595902,179.64,-0.7349385844428423,1.002918783322148,1.0481210414360673,1.0125887475685988
1.4761479514360833,173.3,-0.568422688533119,1.0055618880832207,1.016872225112654,0.9418416929416207
1.4733044189566271,175.07,-0.804249575891839,1.0159691130799442,1.0180174696899522,1.020412539492053
1.4723565747968084,178.3,-0.907131638296334,1.0443824892614755,1.0383046593449425,1.0483784340269522
1.4714087306369896,177.38,-0.7788593771350512,1.019107799983718,1.0402679357631675,1.0372253689445818
1.4704608864771709,178.23,-0.7882732085051605,1.0604063118754785,1.0605551254181582,1.0690199276122354
1.466669509837896,178.97,-0.8630432366292422,1.08155114996406,1.085914112486896,1.0808388473263897
1.4657216656780774,179.66,-0.6367084217110984,1.0749433880613788,1.059737093577231,1.0673552910327773
1.4647738215182586,182.78,-0.7564751897086184,1.1552276951789613,1.144321585929087,1.1462590648991013
1.46382597735844,186.6,-0.780913779238147,1.1644785618427156,1.1817874442435452,1.1820487513574547
1.4628781331986211,183.09,-0.599927170853101,1.1363955737563185,1.1220547592190526,1.1085367353719962
1.460034600719165,189.0,-0.7011848921174505,1.19272674397668,1.2292332910173136,1.2163402648942958
1.4590867565593462,190.08,-0.6984955540136127,1.2419545701516586,1.2549014941219219,1.250964705747029
1.4581389123995274,190.92,-0.8130602622153466,1.1818239368372552,1.2431398323130731,1.2040219542063046
1.4571910682397087,188.66,-0.6367094814095698,1.1841366535031936,1.2096005268350645,1.1938676710716087
1.45624322407989,185.72,-0.26756457861830263,1.2056118796869093,1.2060011867349854,1.151252974637476
1.4533996916004337,197.18,-0.5540701324373503,1.365998780469751,1.3593003537247126,1.3163849233197407
1.452451847440615,200.72,-0.6653402380917017,1.4152431260494864,1.4056009559211833,1.3811392862606688
1.4515040032807962,202.9,-0.8166847842201379,1.4400222331845427,1.4654808866770423,1.465869288155097
1.4505561591209775,202.86,-0.5972530217606857,1.5057694641162256,1.4994701096675607,1.4504713997951073
1.4496083149611587,208.48,-0.7088850144429983,1.4795036105530657,1.522743115541935,1.4950004282956173
1.4467647824817025,211.75,-0.9128898631731595,1.5885316819473136,1.5718250259975575,1.6070304700931615
1.4458169383218837,209.15,-0.7167760591097986,1.5711863069527745,1.5850771418205756,1.572073101924537
1.4448690941620652,210.52,-0.13692654061976317,1.5718470831430427,1.628596435757894,1.5903841042985785
1.4439212500022465,200.67,-0.47384301041871413,1.4591847427023197,1.4337412512490733,1.4219228824573977
1.4429734058424277,204.61,-0.8931445015567642,1.4813207450763035,1.475788087872723,1.5009931199816675
1.4401298733629715,204.3,-0.9531515170438466,1.4895804474546555,1.4599182701587385,1.4720284434990927
1.4391820292031527,205.28,-0.9557816886497015,1.5214628986350949,1.5050736277779109,1.5219675408828421
1.438234185043334,207.16,-0.9740840941809615,1.530218183156148,1.5168532862872601,1.5540950268663876
1.4372863408835153,207.48,-0.870607894166871,1.4818163272190046,1.5049100214097255,1.5016589746134508
1.4363384967236965,204.53,-0.9667659931543301,1.4553852796082778,1.458936631949626,1.475690643973901
1.4325471200844215,203.86,-0.8547274294918484,1.460175906987722,1.4460117288629788,1.4786869898169261
1.4315992759246028,203.13,-0.7720748342887371,1.4010364379587206,1.4334140385127023,1.4135996995601061
1.430651431764784,199.25,-0.8285387479369092,1.3997148855781845,1.4005291585074355,1.4127673812703767
1.4297035876049653,199.23,-0.972378332874935,1.3851778093922849,1.3756609905432533,1.403611880083356
1.426860055125509,198.87,-0.7919747352655355,1.395419840341441,1.3804055752206301,1.3736484216531066
1.4259122109656903,198.95,-0.9190571316599204,1.4226768581900031,1.3944757228845754,1.4108214211089898
1.4249643668058716,200.62,-0.8994251577799581,1.3868297498679552,1.390221957311755,1.4064417622684353
1.424016522646053,199.5,-0.6506869042464857,1.4139215736689499,1.4247429009988757,1.4239204463527473
1.4230686784862343,200.1,-0.8256855098028383,1.349495895117803,1.3818780325342988,1.3758124492064023
1.420225146006778,197.0,-0.9556188483179395,1.3499914772605042,1.3306692392922663,1.3689874392306234
1.4192773018469593,195.69,-0.9447219689371962,1.3225692653643752,1.3187259744147317,1.3225440786637361
1.4183294576871406,195.35,-0.8713712302990564,1.2971293820390508,1.3208528572011418,1.3227105423216823
1.4173816135273218,194.02,-0.8804809282078925,1.2614474677645697,1.2874771580913187,1.2877531741530577
1.416433769367503,191.24,-0.7995759524004254,1.2705331403807567,1.2419945877357754,1.2433073774815206
1.4135902368880469,189.95,-0.8663964758253717,1.2406330177711224,1.2158175688261104,1.245970796008654
1.4126423927282281,188.72,-0.916104105253132,1.2260959415852224,1.2072936770436502,1.229157966556125
1.4116945485684094,188.47,-0.7560751535356892,1.2227920606338816,1.2105821650441768,1.2128445280774338
1.4107467044085906,186.79,-0.40416889562687314,1.2709296060949176,1.261627351918024,1.1800511874621051
1.4097988602487719,188.74,-0.509154812729793,1.2683856177623853,1.2469027787813374,1.2136768463671626
1.4069553277693156,191.05,-0.5350144579093825,1.331654937980563,1.3403220150152053,1.2832586553885201
1.406007483609497,195.09,-0.3821444758314589,1.2437717046748962,1.31807154894199,1.2671116805677747
1.4050596394496782,188.16,-0.7343130091119305,1.1811631606469868,1.2061647931031712,1.1825481423312922
1.4041117952898594,186.53,-0.726596284843665,1.2161842987312,1.1979844746939008,1.202357317626846
1.4031639511300409,188.02,-0.8200565681395157,1.1740598166016043,1.188168092602776,1.2001932900735504
1.4003204186505847,186.12,-0.5927706738433483,1.158366382082735,1.1708258175751232,1.1660682401946552
1.399372574490766,183.73,-0.866346493380807,1.1426729475638662,1.117980960651236,1.146425528557047
1.3984247303309472,181.71,-0.7356136123690831,1.115415929715304,1.1048924511964038,1.1191254886539306
1.3974768861711284,180.91,-0.709349692222679,1.0782472690127194,1.0945852500007227,1.093323621672327
1.3965290420113097,178.9,-0.7322003235929112,1.0037447535599833,1.0365049892949032,1.0264052311781027
1.3936855095318534,172.91,-0.8582521632239223,0.918339430967822,0.9375231365427313,0.9290239912797915
1.3927376653720347,172.5,-0.8446613537126321,0.9769833178541224,0.9599372089841323,0.9709728330821411
1.391789821212216,174.52,-0.9153137468099276,0.9901988416594855,0.9771158776436003,1.0029338554077405
1.3908419770523972,175.53,-0.9421004515355239,1.0111784857005002,0.9854598024210559,1.0129216748844903
1.3898941328925785,175.85,-0.7977239527053547,1.007048634511324,1.0140909168535022,1.003433246381578
1.3870506004131222,174.97,-0.8273160325173998,0.983756273804371,0.9715532611252964,0.9854551713234281
1.3861027562533035,173.15,-0.7881734202324431,0.9844170499946391,0.9676267082888464,0.9859545622972656
1.3851549120934847,174.87,-0.7905784059131391,0.9660805107146976,0.9690991656025151,0.9827917527962948
1.384207067933666,174.33,-0.9817838632736856,0.9743402130930497,0.9740073566480776,0.9901694221164544
1.3832592237738472,174.23,-0.8960403042461005,0.9817739452335664,0.9833329196346456,1.0031003190656862
1.3804156912943912,172.97,-0.9482507648467435,0.9391538809612697,0.9363778919654335,0.9603191589736078
1.3794678471345725,171.06,-0.9789062520747739,0.9427881500077446,0.9260706907697529,0.9423410839154582
1.3785200029747537,172.03,-0.8346221236280228,0.9327113131061548,0.9416132957473665,0.9538270763137205
1.377572158814935,170.93,-0.947044121520716,0.9082625940662327,0.9108552985285099,0.9288575276218459
1.37378078217566,170.42,-0.8473485724195271,0.9337024773915571,0.9151090641013304,0.9331855827284373
1.3728329380158413,170.8,-0.8971215499196865,0.9082625940662327,0.9079349248564006,0.9270264273844415
1.3718850938560225,170.18,-0.8864454410538046,0.9360151940574954,0.9278703608197922,0.9360154649135163
1.3709372496962038,170.89,-0.8893642038766865,0.9147051619213471,0.903656618328352,0.932353264438708
1.369989405536385,169.43,-0.9120484625869191,0.9303985964402165,0.9070923520602457,0.9248623998311458
1.3671458730569288,170.41,-0.8616454943455506,0.8963686226414056,0.8980940018100481,0.9110459162216415
1.36619802889711,170.94,-0.7229943697395955,0.9526997928617671,0.9517568905748619,0.9430069385472414
1.3652501847372913,174.24,-0.7837433507730248,0.9898684535643517,0.9784247285890832,0.9848409204256083
1.3643023405774726,174.18,-0.6451007037548403,0.9602987190498512,0.9704080165479986,0.9764677984309328
1.3633544964176538,171.25,-0.7275779188609456,0.8702679631258127,0.9143728354444962,0.892069059215817
1.3605109639381978,166.52,-0.7053265469762536,0.862834230985296,0.8706081319548995,0.86959646539313
1.359563119778379,166.44,-0.564586756683296,0.8487927369420974,0.8709353446912704,0.846790944254551
1.3586152756185603,165.25,-0.2080473204413891,0.801547239337923,0.8243075297584294,0.7747121803640059
1.3576674314587416,154.68,-0.5769218235060538,0.6859114060409932,0.6930952224737321,0.6728364217011576
1.3567195872989228,156.3,-0.8200797048894732,0.6783124798529091,0.663646076200359,0.665345557093595
1.3538760548194666,157.76,-0.6900603541817818,0.6731914643783308,0.6930952224737321,0.6763321585180199
1.3529282106596479,152.7,-0.8329580437952022,0.6505598798616463,0.6333788980860582,0.6333845347679956
1.3519803664998291,153.92,-0.8748435089567993,0.6512206560519144,0.6441769183862951,0.632718680136212
1.3510325223400104,153.3,-0.7471952335787211,0.6885545108020659,0.6701903309277749,0.6480333366672287
1.3472411457007354,156.82,-0.6944669336584188,0.7065606619868736,0.6890050632690969,0.7039751135565048
1.3462933015409166,155.86,-0.7588130611527966,0.6520466262897493,0.6854057231690179,0.6586870107757616
1.345345457381098,154.94,-0.7435016545568811,0.6335448929622409,0.6562837896320154,0.6543589556691702
1.3443976132212792,153.07,-0.7794109501893812,0.5871253655959019,0.6155458039538487,0.6052521765751502
1.3434497690614604,150.0,-0.7163836174425806,0.5967066203547902,0.5808612538985426,0.591435692965646
1.3406062365820044,152.29,-0.8063504281112617,0.6302410120108998,0.6206176013675964,0.6295558706352412
1.3396583924221857,153.8,-0.6520482635493281,0.6239636382033522,0.6250349733086026,0.6187357328687626
